"year","month","date","hour","temp","pressure","humidity","wind speed","wind direction","clouds","weather code"
"2013","08","15","11","291.69","975","70","3","327","0","10"
"2013","08","15","14","294.03","976","57","4","335","0","1"
"2013","08","15","16","292.52","976","55","4","335","0","1"
"2013","08","15","17","293.75","976","55","3","334","0","1"
"2013","08","15","18","294.45","976","53","3","334","0","1"
"2013","08","15","19","294.55","976","52","3","334","0","1"
"2013","08","15","21","294.85","976","54","2","327","0","1"
"2013","08","15","23","293.85","977","53","2","325","0","1"
"2013","08","16","00","293.781","1024","60","2","325","0","1"
"2013","08","16","01","291.95","980","59","2","325","0","1"
"2013","08","16","04","288.91","982","65","3","320","0","1"
"2013","08","16","07","286.41","983","70","2","323","0","1"
"2013","08","16","08","286.39","983","73","2","308","0","1"
"2013","08","16","09","285.7","983","74","2","308","0","1"
"2013","08","16","13","290.45","985","69","2","306","0","1"
"2013","08","16","14","292.65","985","62","1","314","0","1"
"2013","08","16","15","294.85","985","49","1","314","0","1"
"2013","08","16","16","296.15","984","43","1","314","0","1"
"2013","08","16","17","296.35","984","38","1","269","20","2"
"2013","08","16","18","296.85","983","42","2","260","0","1"
"2013","08","16","19","296.75","982","45","2","260","0","1"
"2013","08","16","20","296.35","982","46","2","276","0","1"
"2013","08","16","21","296.95","982","43","2","276","0","1"
"2013","08","16","22","296.35","982","44","2","276","0","1"
"2013","08","16","23","294.797","1027","56","1","262","0","1"
"2013","08","17","00","294.797","1027","56","1","262","0","1"
"2013","08","17","01","294.797","1027","56","1","262","0","1"
"2013","08","17","02","290.862","1029","77","2","240","12","2"
"2013","08","17","03","290.862","1029","77","2","240","12","2"
"2013","08","17","04","288.35","985","71","2","240","12","2"
"2013","08","17","05","288.17","984","76","1","245","36","3"
"2013","08","17","06","287.84","984","79","1","245","36","3"
"2013","08","17","07","287.08","984","83","1","245","36","3"
"2013","08","17","08","287.04","984","85","1","313","0","50"
"2013","08","17","09","286.39","984","86","1","313","0","1"
"2013","08","17","10","286.08","985","90","1","313","0","1"
"2013","08","17","11","285.95","985","91","1","353","36","50"
"2013","08","17","12","288.85","985","85","1","353","36","3"
"2013","08","17","13","291.75","986","76","1","353","36","3"
"2013","08","17","14","294.35","985","60","1","114","0","1"
"2013","08","17","15","296.85","985","48","1","114","0","1"
"2013","08","17","16","297.75","985","40","1","114","0","1"
"2013","08","17","17","297.95","985","40","1","162","44","3"
"2013","08","17","18","297.45","985","47","1","162","44","3"
"2013","08","17","19","297.45","984","48","1","162","44","3"
"2013","08","17","20","297.85","984","46","1","193","92","4"
"2013","08","17","21","298.45","984","43","1","193","92","4"
"2013","08","17","22","298.65","984","40","1","193","92","4"
"2013","08","17","23","297.25","984","49","1","185","92","4"
"2013","08","18","00","295.45","985","53","1","185","92","4"
"2013","08","18","01","294.25","986","58","1","185","92","4"
"2013","08","18","02","293.85","986","60","2","208","80","4"
"2013","08","18","03","291.85","986","70","2","208","80","4"
"2013","08","18","04","289.61","987","70","2","208","80","4"
"2013","08","18","05","289.34","987","71","1","237","44","3"
"2013","08","18","06","288.53","987","76","1","237","44","50"
"2013","08","18","07","288.01","987","74","1","237","44","50"
"2013","08","18","08","287.93","987","77","1","248","0","50"
"2013","08","18","09","287.48","987","80","1","248","0","1"
"2013","08","18","10","287.49","988","78","1","248","0","1"
"2013","08","18","11","287.45","988","84","1","254","0","50"
"2013","08","18","12","294.09","989","75","1","254","0","1"
"2013","08","18","13","296.99","989","72","1","254","0","1"
"2013","08","18","14","298.14","989","63","1","18","0","1"
"2013","08","18","15","299.77","988","58","1","18","0","1"
"2013","08","18","16","300.76","988","47","1","18","0","1"
"2013","08","18","17","299.99","988","47","1","124","32","3"
"2013","08","18","18","300.01","988","45","1","124","32","3"
"2013","08","18","19","300.02","987","44","1","124","32","3"
"2013","08","18","20","299.85","987","47","1","134","64","4"
"2013","08","18","21","299.54","987","49","1","134","64","4"
"2013","08","18","22","298.21","987","50","1","134","64","4"
"2013","08","18","23","296.88","987","49","2","154","68","4"
"2013","08","19","00","294.89","987","54","2","154","68","4"
"2013","08","19","01","293.73","988","60","2","154","68","4"
"2013","08","19","02","292.74","988","66","1","150","80","4"
"2013","08","19","03","291.93","988","69","1","150","80","4"
"2013","08","19","04","291.43","988","69","1","150","80","4"
"2013","08","19","05","291.04","988","72","0","71","80","4"
"2013","08","19","06","290.86","987","72","0","71","80","4"
"2013","08","19","07","290.49","987","73","0","71","80","4"
"2013","08","19","08","290.53","987","79","2","29","92","4"
"2013","08","19","09","289.73","987","81","2","29","92","4"
"2013","08","19","10","290.87","988","83","2","29","92","4"
"2013","08","19","11","290.29","988","81","2","46","76","50"
"2013","08","19","12","292.26","988","81","2","46","76","4"
"2013","08","19","13","294.21","988","77","2","46","76","4"
"2013","08","19","14","295.25","988","72","1","68","64","4"
"2013","08","19","15","296.95","988","66","1","95","92","4"
"2013","08","19","16","298.17","988","62","1","95","92","4"
"2013","08","19","17","298.07","987","59","1","94","100","4"
"2013","08","19","18","298.9","986","56","1","94","100","4"
"2013","08","19","19","299","986","58","1","94","100","4"
"2013","08","19","20","297.49","985","60","1","113","92","4"
"2013","08","19","21","296.58","984","64","1","113","92","4"
"2013","08","19","22","295.8","984","61","1","113","92","4"
"2013","08","19","23","294.93","984","63","2","92","92","4"
"2013","08","20","00","293.79","984","65","2","92","92","4"
"2013","08","20","01","292.96","984","70","2","92","92","4"
"2013","08","20","02","292","984","74","1","127","44","3"
"2013","08","20","03","291.66","984","74","1","127","44","3"
"2013","08","20","04","290.74","984","79","1","127","44","3"
"2013","08","20","05","289.89","984","83","1","226","68","50"
"2013","08","20","06","290.44","984","80","1","226","68","50"
"2013","08","20","07","290.4","984","85","1","226","68","4"
"2013","08","20","08","290.34","983","91","2","239","68","50"
"2013","08","20","09","289.98","984","92","2","239","68","50"
"2013","08","20","10","289.82","983","89","2","239","68","50"
"2013","08","20","11","290.19","984","86","2","257","68","50"
"2013","08","20","12","292.99","984","81","2","257","68","4"
"2013","08","20","13","296.13","983","77","2","257","68","4"
"2013","08","20","14","298.15","983","68","1","276","56","4"
"2013","08","20","15","299.47","983","66","1","276","56","4"
"2013","08","20","16","299.6","982","61","1","276","56","4"
"2013","08","20","17","300.21","982","60","2","247","12","2"
"2013","08","20","18","299.58","981","59","2","247","12","2"
"2013","08","20","19","298.95","981","66","2","247","12","2"
"2013","08","20","20","298.78","981","66","2","250","76","4"
"2013","08","20","21","298.53","981","64","2","250","76","4"
"2013","08","20","22","297.48","981","64","2","250","76","4"
"2013","08","20","23","296.84","981","66","2","253","0","1"
"2013","08","21","00","295.73","981","74","2","253","0","1"
"2013","08","21","01","294.38","981","79","2","253","0","1"
"2013","08","21","02","293.42","981","82","3","251","12","2"
"2013","08","21","03","293.08","982","83","3","251","12","2"
"2013","08","21","04","292.31","982","86","3","251","12","50"
"2013","08","21","05","292.13","981","89","2","252","8","2"
"2013","08","21","06","292.06","981","90","2","252","8","50"
"2013","08","21","07","291.62","981","90","2","252","8","50"
"2013","08","21","08","291.18","981","92","2","260","0","50"
"2013","08","21","09","290.71","982","94","2","260","0","50"
"2013","08","21","10","290.33","982","94","2","260","0","50"
"2013","08","21","11","290.32","983","95","1","302","0","50"
"2013","08","21","12","296.61","983","92","1","302","0","1"
"2013","08","21","13","299.23","984","83","1","302","0","1"
"2013","08","21","14","300.36","984","71","1","332","0","1"
"2013","08","21","15","301.35","984","64","1","332","0","1"
"2013","08","21","16","303.1","983","57","1","332","0","1"
"2013","08","21","17","303.51","983","56","1","246","20","2"
"2013","08","21","18","303.26","982","46","1","259","20","2"
"2013","08","21","19","303.25","982","47","1","259","20","2"
"2013","08","21","20","302.49","982","46","1","249","64","4"
"2013","08","21","21","302.44","981","48","1","249","64","4"
"2013","08","21","22","301.84","982","51","1","249","64","4"
"2013","08","21","23","300.33","982","57","1","221","88","4"
"2013","08","22","00","298.23","982","61","1","221","88","4"
"2013","08","22","01","296.96","982","68","1","221","88","4"
"2013","08","22","02","296.31","983","72","1","195","24","2"
"2013","08","22","03","296.08","983","73","1","195","24","2"
"2013","08","22","04","295.24","983","75","1","195","24","50"
"2013","08","22","05","294.56","984","80","0","203","0","50"
"2013","08","22","06","293.74","983","82","0","203","0","50"
"2013","08","22","07","293.27","983","83","0","203","0","50"
"2013","08","22","08","292.83","984","84","1","236","0","50"
"2013","08","22","09","292.55","984","83","1","236","0","50"
"2013","08","22","10","291.82","984","84","1","236","0","50"
"2013","08","22","11","292.4","985","83","1","240","0","50"
"2013","08","22","12","297.25","985","83","1","240","0","1"
"2013","08","22","13","300.24","985","77","1","240","0","1"
"2013","08","22","14","301.81","985","55","1","238","0","1"
"2013","08","22","15","303.28","985","49","1","238","0","1"
"2013","08","22","16","304.72","985","45","1","238","0","1"
"2013","08","22","17","303.31","1020","35","4","280","8","2"
"2013","08","22","18","303.44","983","47","1","219","8","2"
"2013","08","22","19","304.2","1019","31","2","230","8","2"
"2013","08","22","20","303.58","1019","29","4","210","12","2"
"2013","08","22","21","303.02","1018","35","7","180","12","2"
"2013","08","22","22","302.28","1018","48","5","170","0","1"
"2013","08","22","23","300.76","1018","51","5","170","8","2"
"2013","08","23","00","298.05","1018","61","4","170","8","2"
"2013","08","23","01","297.58","1018","61","3","180","8","2"
"2013","08","23","02","296.98","1018","65","2","208","8","2"
"2013","08","23","03","296.72","1017","65","1","170","8","2"
"2013","08","23","04","296.25","1017","65","1","170","8","2"
"2013","08","23","05","295.96","1017","69","5","220","44","50"
"2013","08","23","06","295.9","1017","74","2","210","44","50"
"2013","08","23","07","295.6","1017","74","3","200","44","50"
"2013","08","23","08","295.48","1017","73","3","230","64","50"
"2013","08","23","09","296.44","980","87","1","228","64","4"
"2013","08","23","11","295.55","1016","73","2","220","80","4"
"2013","08","23","12","297.03","1016","73","4","200","80","4"
"2013","08","23","13","296.61","1016","74","4","230","80","50"
"2013","08","23","14","295.53","1016","83","5","270","80","50"
"2013","08","23","15","295.88","1016","88","3","320","80","50"
"2013","08","23","16","296.77","1016","78","2","300","80","50"
"2013","08","23","17","298.32","1015","65","3","330","64","50"
"2013","08","23","18","297.11","1014","73","2","310","64","50"
"2013","08","23","19","295.87","1014","88","4","200","64","50"
"2013","08","23","20","296.17","1013","83","4","200","32","50"
"2013","08","23","21","297.21","1012","78","2","250","32","50"
"2013","08","23","22","297.28","1012","65","4","210","32","3"
"2013","08","23","23","297","1012","65","4","210","32","3"
"2013","08","24","00","295.82","1011","78","5","210","32","3"
"2013","08","24","01","295.52","1016","88","2","210","32","3"
"2013","08","24","02","295.2","1012","83","4","210","0","1"
"2013","08","24","03","294.95","1012","83","4","210","0","1"
"2013","08","24","04","295.1","1011","83","3","220","0","50"
"2013","08","24","05","294.89","976","89","2","244","0","1"
"2013","08","24","07","294.91","1011","73","5","320","0","1"
"2013","08","24","08","294.44","1011","73","5","330","12","2"
"2013","08","24","09","293.89","977","89","3","323","12","10"
"2013","08","24","11","293.5","1013","78","2","350","12","50"
"2013","08","24","12","295.97","1014","60","5","360","12","2"
"2013","08","24","14","297.2","1015","50","8","350","0","1"
"2013","08","24","15","298.43","1014","44","8","340","0","1"
"2013","08","24","16","299.27","1014","34","8","350","0","1"
"2013","08","24","17","299.74","1015","34","6","350","0","1"
"2013","08","24","18","299.94","1015","32","8","340","0","1"
"2013","08","24","22","298.75","1015","44","3","10","56","4"
"2013","08","25","01","295.74","1017","47","4","10","0","1"
"2013","08","25","02","294.41","1018","46","4","360","0","1"
"2013","08","25","03","293.48","1018","43","4","10","0","1"
"2013","08","25","05","292.23","1020","53","6","40","0","1"
"2013","08","25","08","291.92","1022","52","5","40","0","1"
"2013","08","25","09","291.54","986","65","3","20","0","1"
"2013","08","25","10","290.38","1023","55","4","20","0","1"
"2013","08","25","11","289.74","1023","55","4","10","0","1"
"2013","08","25","12","292.87","1024","52","5","40","0","1"
"2013","08","25","13","293.29","1025","52","6","40","0","1"
"2013","08","25","14","294.13","1025","49","5","40","0","1"
